CLV,Policy Type,State,Coverage,Number of Policies
5411.9365,8,3,2,1
5411.9536,4,0,0,5
5412.4585,8,2,0,3
5412.697,8,0,2,3
5414.321,8,0,0,4
5414.617,8,0,0,5
5414.8975,6,0,2,1
5416.4136,8,3,0,3
5417.744,7,3,0,9
5418.152,4,4,0,7
5418.464,4,0,0,4
5418.7266,8,4,0,3
5419.458,6,2,0,6
5420.3394,0,2,0,5
5420.362,8,2,0,4
5421.018,8,2,0,8
5421.049,0,3,0,3
5421.5244,7,0,0,3
5421.538,7,4,0,3
5423.1367,6,2,0,6
5424.257,6,2,0,8
5426.136,0,2,0,3
5426.864,8,2,0,3
5427.1743,8,2,0,3
5427.4844,8,3,0,5
5431.214,1,2,0,3
5431.219,7,3,0,5
5431.371,8,1,0,7
5432.863,4,3,2,1
5433.214,2,0,0,5
5435.768,6,1,0,4
5437.444,4,4,0,8
5437.908,0,0,2,1
5438.697,8,0,2,1
5439.3423,8,4,2,6
5439.36,8,4,0,3
5439.804,7,0,0,3
5441.42,4,1,0,6
5442.744,8,4,0,9
5443.7617,6,4,0,3
5444.794,8,4,0,6
5445.373,4,1,2,6
5445.817,4,0,2,1
5447.201,4,2,0,3
5447.809,4,3,0,3
5447.8354,6,3,0,3
5448.555,8,4,0,6
5450.395,0,0,0,6
5450.573,6,3,0,7
5451.8022,8,0,0,6
5452.1714,4,4,0,9
5452.6255,8,2,0,3
5453.7075,8,2,0,3
5453.709,8,3,0,3
5453.8613,0,3,0,7
5454.588,8,0,0,4
5454.8906,0,4,2,3
5457.26,4,0,2,1
5457.343,4,3,0,4
5459.217,5,4,0,4
5460.315,0,3,0,6
5460.373,8,2,0,3
5461.549,8,0,0,3
5461.968,6,2,0,5
5463.914,6,3,0,9
5465.604,0,3,0,5
5469.543,8,2,0,6
5470.0605,6,3,2,1
5470.0605,8,0,2,1
5470.0605,8,2,2,1
5470.0605,8,2,2,1
5470.0605,7,2,2,1
5470.0605,4,4,2,1
5470.1816,6,2,0,3
5471.8345,8,2,0,4
5473.1597,4,0,0,8
5475.3374,8,2,0,3
5476.528,0,2,0,8
5477.206,7,0,0,3
5479.555,8,4,0,3
5479.555,8,2,0,3
5479.555,8,0,0,3
5479.555,1,4,0,3
5479.555,4,0,0,3
5479.555,7,0,0,3
5479.854,4,0,0,3
5480.0703,0,0,0,9
5480.104,4,3,0,3
5480.701,8,3,0,9
5481.503,1,0,0,4
5482.5493,7,1,0,4
5483.8906,4,0,0,7
5484.5884,0,3,0,4
5488.931,8,0,0,9
5489.214,5,0,2,1
5490.775,7,2,0,4
5492.3887,4,0,2,1
5493.022,8,0,0,3
5493.6987,8,0,0,8
5494.8726,4,2,0,6
5495.183,8,0,0,6
5497.6597,8,2,0,4
5498.661,6,3,0,9
5498.753,8,0,2,1
5498.941,7,0,0,3
5498.941,4,2,0,3
5498.941,8,3,0,3
5498.941,8,0,0,3
5498.941,0,0,0,3
5498.941,4,0,0,3
5499.4473,8,2,0,7
5500.0127,0,1,2,1
5500.576,8,2,0,3
5500.5776,8,0,2,1
5502.7266,0,2,0,7
5503.441,4,0,0,3
5503.9194,8,0,0,3
5504.139,1,3,0,5
5504.139,0,1,0,5
5504.139,0,3,0,5
5504.139,4,1,0,5
5504.139,4,3,0,5
5504.139,1,0,0,5
5505.057,8,0,0,3
5505.1675,3,0,0,5
5505.6875,8,0,0,5
5507.0635,8,4,0,3
5507.1553,1,4,0,3
5507.242,8,4,0,8
5508.3154,6,2,0,5
5509.378,7,0,0,8
5509.8955,8,0,0,4
5510.1074,4,2,0,3
5510.559,8,2,0,4
5510.965,0,2,0,6
5511.033,6,2,0,8
5511.491,1,2,0,5
5512.3423,3,1,2,1
5514.344,4,2,0,4
5515.247,0,3,0,7
5515.41,5,1,2,7
5517.199,8,2,0,3
5519.0786,0,2,0,9
5519.513,8,0,0,3
5520.15,4,0,0,3
5520.476,0,2,0,3
5521.5425,8,2,2,9
5522.5244,8,3,2,1
5522.77,0,0,0,3
5524.3105,8,2,0,8
5525.47,7,3,0,7
5525.8364,7,2,0,4
5526.439,3,0,2,1
5527.989,8,2,0,7
5528.081,8,2,0,8
5528.213,8,2,0,9
5528.213,0,0,0,9
5528.213,8,1,0,9
5528.213,8,3,0,9
5528.213,0,2,0,9
5528.213,6,0,0,9
5528.665,8,3,0,9
5531.628,8,3,0,9
5531.7236,6,0,0,5
5532.4624,7,2,0,3
5532.63,8,4,0,9
5532.7534,8,2,0,6
5532.8633,8,1,0,3
5533.229,6,4,0,9
5534.57,4,0,0,3
5534.576,6,3,0,5
5534.822,6,2,0,9
5535.964,7,0,2,1
5536.3867,4,3,0,5
5539.349,4,2,0,4
5543.8027,4,2,0,8
5544.909,8,4,0,6
5548.0317,8,1,0,9
5548.0317,6,0,0,9
5548.0317,8,2,0,9
5548.0317,6,3,0,9
5548.0317,8,4,0,9
5548.0317,0,1,0,9
5550.15,8,1,0,4
5551.395,6,2,0,9
5551.398,6,0,2,3
5551.5894,4,1,0,7
5552.3315,8,2,0,8
5552.596,7,1,0,8
5553.1865,6,0,2,1
5553.296,6,0,0,3
5553.363,8,2,2,4
5553.521,8,2,2,1
5553.7563,8,1,2,9
5553.802,4,0,0,5
5554.826,4,3,0,5
5555.492,8,0,2,1
5555.556,4,0,0,3
5555.83,8,2,0,6
5555.83,8,2,0,6
5555.83,6,3,0,6
5555.83,8,0,0,6
5555.83,6,0,0,6
5555.83,8,3,0,6
5556.282,8,0,0,5
5556.9146,0,0,0,3
5557.934,8,2,0,5
5558.3047,1,0,0,3
5558.3145,4,3,1,1
5560.2783,7,0,0,8
5561.2915,8,2,0,3
5562.4565,8,0,0,8
5563.772,8,0,0,7
5564.7354,8,2,0,7
5564.9575,8,3,0,3
5565.6934,8,0,0,3
5565.8926,4,0,0,3
5568.6562,4,0,2,1
5568.889,8,2,0,8
5568.9478,4,1,2,7
5568.9478,4,3,2,7
5568.9478,0,0,2,7
5568.9478,4,2,2,7
5568.9478,4,3,2,7
5568.9478,7,4,2,7
5568.985,8,2,0,3
5569.456,8,4,0,6
5570.1777,8,3,0,4
5570.216,8,1,2,1
5573.106,8,4,0,7
5574.619,4,0,0,3
5574.959,8,0,0,3
5575.198,4,0,0,5
5575.7515,8,3,0,5
5577.238,3,0,0,3
5577.5415,5,3,0,3
5577.6694,0,1,0,4
5577.9424,0,0,0,3
5578.5225,0,2,0,8
5580.8184,8,0,0,9
5580.9165,8,0,0,3
5580.9604,4,4,0,9
5581.761,6,1,0,3
5583.0684,7,0,0,3
5583.575,8,0,2,1
5583.83,7,0,0,9
5584.962,6,0,0,4
5585.308,7,4,2,9
5586.893,8,0,0,4
5586.9653,8,2,0,6
5592.1616,6,2,0,6
5592.455,4,0,0,5
5593.434,6,3,0,8
5595.39,8,0,0,3
5595.39,4,2,0,3
5595.39,8,0,0,3
5595.39,8,3,0,3
5595.39,8,0,0,3
5595.39,7,3,0,3
5595.761,7,2,0,3
5595.835,7,2,0,4
5595.971,6,0,0,5
5597.125,8,2,2,1
5597.125,6,1,2,1
5597.125,8,4,2,1
5597.125,8,3,2,1
5597.125,4,1,2,1
5597.125,0,1,2,1
5598.0083,6,3,0,6
5598.2734,6,3,0,8
5599.383,8,3,0,6
5599.6685,7,0,0,5
5600.0103,8,3,0,5
5600.4966,8,2,0,7
5601.138,0,0,0,8
5601.6807,8,2,0,7
5603.7393,8,3,0,4
5604.3306,8,3,0,3
5605.3804,0,0,0,3
5607.2534,1,3,0,5
5608.156,7,3,0,6
5608.172,6,2,0,9
5608.3164,8,1,0,9
5608.8193,7,0,0,5
5609.0825,4,1,0,6
5610.9644,3,0,0,3
5611.927,8,3,1,1
5612.3755,0,2,2,3
5614.588,8,2,0,8
5615.0737,7,0,0,3
5616.845,0,2,0,5
5618.4854,4,0,0,3
5619.0684,4,3,1,1
5619.6494,4,2,0,8
5619.689,2,2,1,1
5619.689,8,2,1,1
5619.689,6,2,1,1
5619.689,6,0,1,1
5619.689,4,4,1,1
5619.689,7,0,1,1
5619.8496,8,3,0,7
5619.968,7,4,2,6
5620.5874,4,0,0,4
5623.3145,8,3,0,5
5623.6113,2,0,0,3
5623.758,0,3,0,3
5625.3076,6,1,0,5
5625.9087,0,1,2,3
5626.5303,4,2,0,3
5626.5723,4,1,0,9
5627.298,8,2,0,3
5630.793,3,3,0,6
5631.4517,4,2,0,5
5632.6133,4,3,2,1
5633.5317,6,2,0,3
5633.7417,8,0,0,3
5633.949,8,2,0,9
5635.2495,4,3,0,4
5635.295,0,3,0,3
5635.404,8,0,0,3
5635.7466,0,1,0,3
5636.74,8,0,0,8
5637.74,8,3,2,4
5638.0464,4,2,0,7
5638.1504,8,2,0,3
5638.2627,0,3,0,6
5638.544,6,0,0,3
5638.9307,6,0,0,4
5639.4023,8,0,2,6
5639.942,8,0,0,3
5639.942,4,1,0,3
5639.942,0,3,0,3
5639.942,8,4,0,3
5639.942,3,0,0,3
5639.942,7,3,0,3
5640.022,5,2,0,3
5640.73,7,0,0,7
5641.3594,8,3,0,4
5642.748,8,3,0,9
5643.7246,4,0,0,3
5643.8022,8,1,0,3
5644.4746,4,0,0,4
5645.3965,6,4,0,9
5645.5137,8,2,0,7
5646.3237,8,0,0,5
5647.146,0,1,0,8
5651.397,8,2,0,9
5652.7236,0,3,0,4
5654.5933,4,0,2,7
5656.2036,4,0,0,4
5657.0317,8,2,1,1
5657.685,1,3,2,1
5657.807,8,3,0,3
5658.5312,6,2,0,8
5658.912,6,1,2,4
5659.14,8,0,0,9
5659.2383,8,2,0,3
5660.134,6,3,0,3
5666.466,4,2,2,9
5666.6963,8,0,1,1
5666.868,7,0,0,9
5669.9746,8,2,0,5
5670.1323,8,0,0,3
5670.4424,8,2,0,4
5671.0947,7,0,0,4
5671.9272,2,0,0,3
5673.841,8,1,2,7
5674.136,4,2,0,4
5674.3813,5,0,0,7
5674.3833,8,3,0,2
5675.9233,8,4,0,4
5677.3096,6,0,2,9
5677.466,8,2,0,3
5677.642,8,0,0,5
5678.047,5,2,0,6
5678.0503,6,3,2,3
5678.0503,4,4,2,3
5678.0503,6,2,2,3
5678.0503,8,1,2,3
5678.0503,0,0,2,3
5678.0503,4,0,2,3
5680.2764,4,0,0,5
5680.4673,6,1,0,7
5681.307,7,3,0,6
5682.515,5,2,0,3
5686.743,8,0,0,5
5686.915,0,2,0,3
5686.961,8,2,0,3
5687.898,7,2,0,5
5688.205,4,1,0,3
5689.644,0,4,0,4
5692.6846,4,0,0,3
5697.1753,0,0,0,4
5700.7617,8,4,0,3
5701.2773,4,2,0,8
5703.289,6,0,0,9
5704.6797,4,0,0,3
5704.977,8,3,0,5
5705.547,4,0,0,6
5705.899,8,0,0,9
5706.9556,0,0,0,3
5708.0244,3,4,0,7
5709.225,4,2,2,5
5709.359,7,0,0,8
5710.333,4,2,0,7
5712.3804,7,2,0,8
5714.166,1,0,0,9
5714.233,8,0,0,6
5714.2466,4,2,2,9
5714.5625,8,0,0,3
5715.313,6,4,0,4
5715.7876,7,2,0,5
5717.2217,4,3,0,3
5717.743,4,0,0,5
5718.2764,4,2,0,5
5719.089,8,0,0,6
5719.7856,4,1,0,3
5720.765,6,3,0,9
5720.898,4,2,0,3
5723.5356,4,0,0,6
5727.327,3,2,0,3
5728.581,6,4,0,3
5729.855,0,0,0,7
5732.6865,4,0,0,9
5733.214,8,0,0,6
5734.598,4,2,0,3
5736.459,8,4,0,9
5737.2334,6,2,0,8
5737.4995,6,2,0,8
5738.2773,6,4,0,6
5739.8237,4,4,2,3
5741.6963,1,4,0,8
5741.7275,8,2,0,6
5743.4033,4,0,0,6
5744.23,6,3,0,6
5745.1216,6,4,0,4
5745.4165,8,2,1,1
5745.9434,6,3,0,9
5745.9595,8,0,0,9
5746.056,8,0,0,7
5746.1484,8,2,0,9
5746.326,8,3,2,8
5747.2686,8,0,0,8
5749.884,8,1,0,9
5754.7466,8,3,0,7
5754.853,8,2,0,5
5755.182,4,0,0,8
5755.5396,8,0,0,9
5757.4424,3,0,0,3
5757.4424,8,3,0,3
5757.4424,8,3,0,3
5757.4424,8,3,0,3
5757.4424,8,3,0,3
5757.4424,7,0,0,3
5757.4893,6,4,0,3
5759.011,7,0,0,8
5759.9106,5,2,0,3
5761.1113,6,2,0,5
5761.3174,8,2,0,3
5762.472,4,4,0,6
5763.2656,4,4,2,5
5764.6484,7,2,0,9
5764.784,7,3,0,3
5764.8623,8,3,0,9
5765.503,6,0,0,3
5768.0913,1,3,0,9
5768.8306,4,0,0,8
5770.684,4,4,2,8
5771.6104,0,2,0,3
5773.5205,4,3,0,8
5773.9004,4,2,0,3
5775.518,6,1,2,6
5776.339,0,3,1,1
5780.182,8,0,0,8
5780.182,4,0,0,8
5780.182,0,2,0,8
5780.182,4,0,0,8
5780.182,4,4,0,8
5780.182,4,3,0,8
5781.016,4,3,0,5
5783.176,8,1,0,8
5785.2236,8,2,0,5
5786.494,4,0,0,4
5789.3525,4,3,0,6
5789.851,8,2,0,7
5790.4624,0,0,0,4
5790.5654,8,3,0,5
5791.0127,8,1,0,3
5791.611,8,3,0,7
5792.4395,4,0,0,4
5792.6665,8,3,0,5
5793.1577,0,2,0,3
5794.104,6,4,0,9
5794.566,4,2,0,4
5794.6826,4,3,0,4
5797.605,8,3,0,8
5799.0635,8,4,0,3
5799.8267,7,0,0,7
5800.172,7,1,0,9
5800.189,5,2,2,5
5800.7725,4,0,2,6
5801.1284,4,3,0,9
5801.828,4,1,2,4
5802.066,8,2,0,3
5802.8354,6,1,2,8
5807.659,8,0,0,7
5807.9946,6,3,0,5
5808.9326,6,2,0,3
5809.2617,8,3,0,5
5810.6304,4,2,0,8
5811.612,4,0,2,8
5811.918,0,4,0,3
5811.9966,6,4,0,3
5813.242,6,3,0,4
5815.0493,4,0,2,5
5815.2617,4,0,0,9
5816.712,4,0,0,6
5817.8325,4,2,0,3
5821.1284,6,4,0,6
5821.6846,6,3,1,1
5821.7876,3,3,0,3
5823.163,8,0,0,9
5824.224,4,0,0,3
5824.767,8,0,0,3
5824.8174,5,2,0,8
5827.4097,8,0,0,5
5827.484,6,1,0,5
5828.182,8,2,0,3
5830.5615,1,0,2,6
5837.5283,4,3,0,7
5838.134,4,3,0,9
5838.899,6,2,0,4
5838.899,8,4,0,4
5838.899,4,0,0,4
5838.899,8,2,0,4
5838.899,0,1,0,4
5838.899,4,0,0,4
5841.5283,6,2,2,3
5843.6147,8,0,0,5
5845.4263,0,0,0,6
5846.1143,7,0,1,1
5846.4155,6,0,2,6
5846.5205,4,3,0,5
5847.415,2,2,2,8
5849.3213,7,3,2,4
5849.4863,8,2,0,8
5850.451,1,0,0,3
5860.018,8,3,0,6
5860.1675,6,3,0,3
5860.483,4,0,0,3
5862.803,1,0,0,6
5864.382,4,2,0,4
5866.069,4,2,0,3
5866.4243,4,3,0,6
5867.1265,8,3,0,5
5871.1753,6,0,2,8
5871.607,0,0,2,7
5872.959,4,4,0,7
5874.8203,8,3,0,7
5875.038,8,2,0,7
5875.213,7,3,0,7
5876.054,4,2,0,5
5876.374,8,3,0,3
5878.199,4,0,0,8
5878.4473,8,0,0,3
5879.1763,7,0,0,6
5880.2563,6,2,2,8
5881.8135,8,0,0,3
5884.3086,8,0,1,1
5885.3354,8,3,0,2
5886.221,0,2,0,1
5886.6157,4,0,2,4
5887.182,8,0,0,9
5889.5093,8,4,0,3
5890.529,8,0,0,9
5893.369,4,0,0,5
5894.907,8,2,0,7
5895.1064,4,3,0,7
5896.5366,8,3,0,6
5897.5557,3,2,0,7
5897.7456,8,4,0,3
5897.987,8,2,0,4
5898.734,8,1,2,8
5903.613,7,2,0,3
5904.0884,8,0,0,6
5904.8477,0,0,0,3
5905.9717,8,2,0,3
5906.9404,8,2,0,7
5907.078,7,0,0,3
5907.152,8,3,2,8
5907.9116,6,0,0,4
5908.163,4,3,0,3
5908.752,8,0,0,3
5912.7837,8,0,0,8
5913.199,0,2,2,4
5913.3057,8,4,2,3
5914.9517,6,2,0,9
5917.467,8,2,1,1
5918.066,8,2,0,3
5918.3306,7,2,0,7
5923.117,8,2,0,6
5923.208,1,0,0,5
5923.519,4,0,0,7
5924.668,0,2,0,6
5926.3853,6,0,0,3
5926.7295,6,0,2,5
5926.7295,1,1,2,5
5926.7295,8,3,2,5
5926.7295,8,3,2,5
5926.7295,6,0,2,5
5926.7295,8,2,2,5
5926.9575,4,3,2,4
5926.981,7,2,0,9
5927.389,0,0,1,1
5928.7485,8,0,0,9
5931.2847,4,0,0,3
5932.5605,8,2,0,4
5934.7417,4,2,1,1
5935.5723,6,2,0,8
5935.816,8,2,0,3
5936.0117,8,3,2,3
5936.344,6,0,0,7
5938.5117,0,0,0,3
5943.073,0,2,0,8
5945.6167,4,0,0,3
5946.671,5,2,0,3
5947.216,3,2,0,3
5948.989,7,0,1,1
5953.2134,0,3,0,9
5953.353,6,4,2,3
5955.5444,8,3,2,8
5956.546,6,0,0,4
5960.5815,8,2,0,3
5963.174,4,0,0,8
5963.8184,4,3,0,8
5964.345,6,4,0,6
5968.1187,8,3,0,8
5969.5527,4,2,0,3
5970.817,0,0,2,3
5970.9956,8,1,2,5
5971.3135,8,2,2,7
5973.1436,0,3,0,3
5973.977,5,4,0,8
5977.4106,8,0,2,8
5977.785,0,4,0,9
5979.724,0,3,2,3
5979.724,6,3,2,3
5979.724,8,0,2,3
5979.724,4,4,2,3
5979.724,0,4,2,3
5979.724,4,0,2,3
5980.846,8,2,2,8
5981.382,4,0,0,8
5989.774,8,0,1,1
5989.774,4,3,1,1
5989.774,8,4,1,1
5989.774,6,0,1,1
5989.774,4,4,1,1
5989.774,8,3,1,1
5994.2266,8,0,2,5
5994.2554,8,0,0,3
5994.425,6,3,2,6
5995.411,8,2,2,3
5996.065,4,3,2,9
5999.3804,8,0,1,1
6005.0273,4,0,2,4
6005.215,7,2,2,8
6005.215,8,3,2,8
6005.215,7,1,2,8
6005.215,8,2,2,8
6005.215,8,3,2,8
6005.215,8,4,2,8
6005.847,6,3,2,3
6005.847,8,2,2,3
6005.847,8,0,2,3
6005.847,4,2,2,3
6005.847,8,0,2,3
6005.847,8,0,2,3
6006.2114,0,0,0,4
6006.442,7,2,2,5
6006.9634,8,0,2,8
6008.1846,8,3,2,8
6010.502,8,2,0,3
6013.038,6,0,2,7
6013.7383,4,1,2,3
6019.9253,6,2,2,8
6019.9604,8,0,2,4
6021.8423,8,0,1,1
6031.5186,8,2,2,5
6032.738,8,3,2,8
6033.222,7,4,2,3
6035.0864,4,3,2,3
6039.0205,8,0,2,3
6042.6187,6,0,2,5
6042.912,8,3,2,8
6044.02,8,2,0,7
6045.625,8,0,2,9
6047.0254,8,0,2,4
6047.0254,6,0,2,4
6047.0254,8,0,2,4
6047.0254,7,3,2,4
6047.0254,4,3,2,4
6047.0254,7,0,2,4
6048.574,1,1,0,2
6051.637,4,2,2,6
6051.799,8,4,2,5
6052.0034,0,0,2,9
6054.4883,4,3,2,8
6057.0723,8,4,2,9
6057.0723,8,2,2,9
6057.0723,0,2,2,9
6057.0723,4,2,2,9
6057.0723,8,2,2,9
6057.0723,8,3,2,9
6062.4414,8,0,2,5
6063.1997,8,2,2,7
6064.3438,8,2,2,5
6066.116,4,2,2,7
6071.907,0,2,2,4
6073.242,8,0,2,3
6081.0483,8,0,2,3
6081.4814,7,0,2,7
6085.304,0,4,2,8
6086.4316,4,2,2,8
6087.3027,8,0,2,3
6089.5176,4,0,2,3
6089.7725,1,0,2,5
6091.8994,8,4,2,9
6098.462,8,3,2,3
6102.307,8,3,1,1
6102.9536,8,3,2,4
6104.5015,4,2,2,5
6104.723,0,0,2,5
6104.849,4,0,2,5
6105.802,4,0,2,5
6106.4688,4,0,1,1
6106.942,8,3,2,7
6109.1353,4,2,2,6
6111.053,1,0,2,5
6112.757,8,2,2,3
6113.87,4,2,2,5
6117.035,0,1,2,8
6120.1855,8,0,2,5
6121.108,8,2,2,5
6126.5684,4,2,2,4
6131.663,8,4,2,7
6134.3877,0,0,2,5
6135.084,4,3,2,8
6140.243,8,4,2,6
6141.9614,5,0,0,1
6143.8984,4,0,2,3
6153.395,4,0,1,1
6156.364,8,4,2,6
6158.601,4,4,2,5
6158.8467,8,0,0,2
6159.0117,8,0,2,3
6160.9995,4,2,2,3
6162.1987,0,2,2,3
6162.3696,4,1,2,4
6165.5576,5,2,2,6
6165.8647,8,0,2,4
6167.854,8,3,1,1
6172.3926,0,2,2,7
6172.914,0,2,2,4
6176.7,4,0,2,3
6177.1094,8,1,2,4
6179.6997,0,0,2,8
6182.6187,0,3,2,9
6183.1113,4,2,2,3
6183.1855,6,0,2,7
6185.0967,8,0,2,3
6185.3374,7,2,2,4
6185.9697,8,2,2,5
6186.265,8,1,2,9
6186.498,4,0,2,3
6187.3457,8,0,2,6
6188.3794,7,2,2,3
6189.1226,6,0,2,5
6189.444,5,2,2,9
6189.994,6,0,2,8
6190.317,8,0,2,8
6191.4023,8,0,0,1
6198.793,4,0,2,7
6199.9624,8,3,2,3
6207.1714,4,3,2,4
6217.258,8,3,2,9
6218.6626,0,3,1,1
6220.765,7,1,0,2
6222.212,7,2,2,7
6225.0225,0,0,2,8
6227.365,4,3,2,9
6232.688,3,0,2,7
6234.306,8,2,2,9
6236.0186,5,3,2,3
6237.5073,8,0,2,3
6238.054,8,2,2,7
6239.2573,7,0,2,3
6240.6646,8,2,2,9
6240.9033,4,0,2,8
6242.5957,8,3,2,6
6243.0894,8,4,2,8
6243.1416,4,0,2,3
6245.4434,8,1,2,3
6245.5757,0,0,2,7
6252.3633,4,1,2,7
6259.478,4,2,2,4
6259.5103,7,3,2,5
6262.663,0,2,1,1
6264.634,1,0,2,3
6265.3433,6,2,2,4
6265.3433,7,4,2,4
6265.3433,8,0,2,4
6265.3433,4,0,2,4
6265.3433,1,2,2,4
6265.3433,8,1,2,4
6269.136,5,2,2,7
6269.5923,8,0,2,9
6271.315,5,2,2,3
6272.417,6,0,2,4
6273.1733,0,1,2,9
6273.912,4,3,2,6
6273.912,8,0,2,6
6273.912,4,0,2,6
6273.912,8,2,2,6
6273.912,7,0,2,6
6273.912,0,0,2,6
6274.124,8,1,2,3
6274.4478,6,2,2,3
6274.5645,8,3,0,2
6275.1553,8,0,2,3
6277.0117,8,0,2,4
6277.8447,8,2,2,9
6278.764,8,3,2,3
6279.817,4,0,2,9
6282.0796,8,0,2,3
6282.0825,0,0,2,3
6282.318,0,2,1,1
6285.019,8,2,1,1
6285.155,6,3,2,9
6285.305,8,0,2,7
6285.477,8,3,2,8
6288.1567,5,4,2,3
6289.015,6,0,2,3
6289.7993,4,3,2,5
6289.947,8,3,2,3
6290.699,4,0,2,5
6291.59,4,2,2,6
6291.656,8,0,2,8
6292.7354,4,3,2,7
6293.964,6,1,2,8
6297.003,8,0,0,1
6298.1772,6,0,2,4
6300.4404,8,0,2,7
6301.1025,8,3,2,7
6305.9253,6,0,0,2
6307.497,4,3,2,7
6308.9224,0,2,2,6
6310.4004,8,0,2,7
6314.492,6,0,2,6
6314.5796,6,2,2,4
6314.5967,4,0,2,6
6317.3735,8,4,2,3
6323.924,8,3,2,3
6325.031,4,4,2,7
6326.679,4,0,2,3
6328.181,4,1,0,4
6331.3384,4,0,2,3
6332.942,8,0,2,3
6333.031,4,1,2,4
6334.4663,6,3,0,2
6342.4736,8,2,2,3
6347.4976,4,2,2,3
6352.961,8,0,2,6
6355.6787,5,3,0,2
6358.2515,4,0,2,4
6360.6494,0,0,1,1
6361.845,8,3,2,4
6361.954,1,3,2,3
6364.9023,8,4,2,5
6366.2256,4,0,2,3
6366.2256,7,4,2,3
6366.2256,4,4,2,3
6366.2256,4,0,2,3
6366.2256,8,0,2,3
6366.2256,4,0,2,3
6369.262,8,1,2,7
6369.262,4,2,2,7
6369.262,6,2,2,7
6369.262,8,2,2,7
6369.262,6,4,2,7
6369.262,4,0,2,7
6371.3203,4,0,2,3
6375.079,8,0,2,3
6376.755,6,0,2,3
6382.0474,3,2,2,7
6382.5835,8,3,2,3
6383.482,4,3,2,4
6383.6113,8,0,0,1
6385.6177,8,0,0,2
6386.2783,4,4,2,7
6388.2114,8,3,2,5
6393.8745,8,2,0,2
6395.352,6,2,2,9
6403.577,8,2,2,8
6405.739,8,0,2,3
6408.7856,4,0,2,5
6409.6274,6,0,2,9
6410.968,8,2,2,7
6411.117,8,3,2,3
6411.6753,8,0,2,4
6412.368,8,0,2,4
6414.0815,8,4,2,5
6418.2485,8,2,2,7
6418.849,8,2,0,2
6423.7393,7,2,0,1
6425.71,8,0,0,1
6431.7363,4,3,2,4
6438.971,8,3,2,3
6438.995,4,2,2,7
6439.33,8,0,2,4
6439.779,4,2,2,7
6444.077,1,2,2,3
6446.7065,7,2,2,8
6446.9185,6,3,2,9
6451.2637,8,3,2,7
6457.561,5,3,2,3
6459.6406,8,2,2,3
6459.641,6,2,2,8
6462.222,7,0,0,2
6464.417,4,0,2,3
6465.2236,8,2,2,3
6466.304,8,0,2,7
6470.5356,6,3,2,3
6473.3257,8,0,2,6
6474.8267,4,2,2,3
6478.8013,1,2,2,4
6480.1,8,0,2,8
6480.681,1,0,2,4
6481.3823,4,1,2,6
6481.5264,4,4,2,5
6486.112,4,4,2,9
6488.8955,8,4,2,8
6494.244,4,2,2,9
6496.1973,8,0,2,3
6500.4097,8,2,0,2
6503.144,4,2,0,1
6503.22,1,4,2,4
6503.397,3,2,2,6
6503.397,4,0,2,6
6503.397,6,2,2,6
6503.397,6,3,2,6
6503.397,8,0,2,6
6503.397,2,2,2,6
6507.752,6,3,2,4
6508.76,8,0,2,4
6511.103,0,0,2,8
6511.468,8,2,2,3
6512.9766,4,4,2,6
6513.613,5,3,2,6
6514.4307,8,2,2,8
6514.954,8,0,0,2
6515.0264,7,2,2,5
6516.215,8,4,1,1
6519.288,0,2,2,3
6520.8247,6,3,2,6
6521.3687,5,3,2,8
6521.3687,8,2,2,8
6521.3687,6,3,2,8
6521.3687,4,2,2,8
6521.3687,8,2,2,8
6521.3687,4,0,2,8
6529.4316,0,2,0,2
6529.9116,3,0,2,8
6532.0107,8,0,2,5
6535.5605,7,2,0,2
6537.0513,8,0,0,3
6540.2046,4,1,2,8
6545.8027,6,0,2,4
6552.4,5,0,2,3
6553.9434,7,2,0,2
6554.2163,8,2,2,3
6554.39,6,2,2,9
6555.36,4,2,2,5
6556.099,8,0,0,2
6558.8804,6,3,0,2
6559.3477,4,0,2,6
6560.8154,4,2,2,3
6563.644,6,0,2,6
6568.759,8,3,2,3
6570.9707,6,0,1,1
6575.4517,6,0,2,7
6575.538,6,3,2,3
6582.286,8,0,1,3
6582.4507,3,1,0,2
6583.2056,4,2,2,3
6595.102,8,0,1,7
6599.082,3,0,1,1
6600.478,8,0,0,7
6601.6113,1,4,0,1
6608.166,6,3,2,7
6610.0483,5,0,2,7
6611.118,8,3,2,3
6612.2207,4,2,2,9
6612.6177,1,0,1,1
6613.9736,8,3,0,2
6615.816,4,2,2,6
6617.1396,8,2,0,1
6618.0166,7,0,2,3
6620.4443,8,2,2,3
6622.0527,8,2,2,3
6624.612,0,2,0,2
6625.287,8,0,2,4
6625.4727,8,4,2,3
6627.149,4,2,2,7
6627.175,4,2,2,8
6630.836,8,3,0,2
6631.6655,4,0,2,3
6633.1377,6,2,2,3
6636.86,7,2,2,5
6637.228,6,3,2,3
6638.122,4,0,1,1
6639.329,8,4,2,4
6645.928,4,4,2,8
6646.7495,4,1,2,3
6647.846,8,2,0,2
6650.4565,6,2,2,3
6650.817,8,2,2,3
6652.4746,8,3,2,5
6656.1504,1,0,2,6
6656.2007,4,0,2,3
6656.7095,8,3,0,2
6661.1816,4,2,1,1
6661.744,8,2,2,5
6669.1846,1,0,0,2
6670.8506,0,3,1,1
